n,score_fun,score
880,Gbeta,0.6702884055723791
880,F2018,0.8592591180255937
881,AUC,0.9880309231187714
881,Fmax,0.8951635919491979
881,Fbeta,0.8520181402917572
881,Gbeta,0.670323255530596
881,F2018,0.8592658804342643
882,AUC,0.9880343578177101
882,Fmax,0.8951906124907136
882,Fbeta,0.8520303708187877
882,Gbeta,0.6703660649491643
882,F2018,0.8593184967965298
883,AUC,0.9880363305704882
883,Fmax,0.895241212080891
883,Fbeta,0.8520460277818214
883,Gbeta,0.6704045882628596
883,F2018,0.8593739421038749
884,AUC,0.9880399720824637
884,Fmax,0.8952568361792715
884,Fbeta,0.8521273174506405
884,Gbeta,0.67043688272414
884,F2018,0.8593877277927846
885,AUC,0.988042135901755
885,Fmax,0.8952574255052219
885,Fbeta,0.8522290758592854
885,Gbeta,0.6705942249770694
885,F2018,0.8594081856829529
886,AUC,0.9880543602757492
886,Fmax,0.8952609055593587
886,Fbeta,0.8524242377487388
886,Gbeta,0.6706233805248338
886,F2018,0.8594573281532578
887,AUC,0.9880612101923577
887,Fmax,0.8952645549329251
887,Fbeta,0.8525383223091679
887,Gbeta,0.6708539520199732
887,F2018,0.8595465662974563
888,AUC,0.9880664923696395
888,Fmax,0.8953013415006205
888,Fbeta,0.8525489154559818
888,Gbeta,0.6708617708275706
888,F2018,0.859567152817865
889,AUC,0.9880699499155298
889,Fmax,0.8953420843916957
889,Fbeta,0.8526128206895536
889,Gbeta,0.6709084349504538
889,F2018,0.8595727859013995
890,AUC,0.9880822075806739
890,Fmax,0.8953426079775243
890,Fbeta,0.8526225979404461
890,Gbeta,0.6710087422294014
890,F2018,0.8596506637360267
891,AUC,0.9880823326093133
891,Fmax,0.895345137276926
891,Fbeta,0.8527871962732215
891,Gbeta,0.671032985908573
891,F2018,0.859675836828657
892,AUC,0.9881026096979291
892,Fmax,0.8953708155754596
892,Fbeta,0.8528700017714388
892,Gbeta,0.6711151164137933
892,F2018,0.8597136100278754
893,AUC,0.9881064987370963
893,Fmax,0.895383813971759
893,Fbeta,0.852898180936063
893,Gbeta,0.6711952394191829
893,F2018,0.8597335835377591
894,AUC,0.9881091555821209
894,Fmax,0.8953862138381117
894,Fbeta,0.8529041440377118
894,Gbeta,0.6712016159435643
894,F2018,0.8597528611615302
895,AUC,0.9881102209291064
895,Fmax,0.8953963068116432
895,Fbeta,0.8529684536300722
895,Gbeta,0.671216429066189
895,F2018,0.859808923792036
896,AUC,0.988118824727688
896,Fmax,0.8954011589544455
896,Fbeta,0.8530645016359251
896,Gbeta,0.6712671637527503
896,F2018,0.8598675871119246
897,AUC,0.9881234384604709
897,Fmax,0.8954152851580236
897,Fbeta,0.8530792548636498
897,Gbeta,0.6712869633493754
897,F2018,0.85989977884555
898,AUC,0.9881348765136385
898,Fmax,0.895448507483243
898,Fbeta,0.8532043023767866
898,Gbeta,0.6713734907375789
898,F2018,0.8599410920184629
899,AUC,0.9881374394838474
899,Fmax,0.8954697946489238
899,Fbeta,0.8532047702205904
899,Gbeta,0.6713821623530015
899,F2018,0.8600206791355421
900,AUC,0.9881380745818648
900,Fmax,0.8954911477530827
900,Fbeta,0.8532075815308913
900,Gbeta,0.6714170036502921
900,F2018,0.8601431187599373
901,AUC,0.9881407888996847
901,Fmax,0.8955397418592136
901,Fbeta,0.8532783546386731
901,Gbeta,0.6714584924916374
901,F2018,0.8601674602936717
902,AUC,0.9881440164323266
902,Fmax,0.8956693883622535
902,Fbeta,0.8532783640566536
902,Gbeta,0.6715562661082445
902,F2018,0.8602075224762404
903,AUC,0.9881455876234796
903,Fmax,0.8956693883622535
903,Fbeta,0.8533183362329667
903,Gbeta,0.6716896392882218
903,F2018,0.8603013253823155
904,AUC,0.9881644246483641
904,Fmax,0.8956847299557297
904,Fbeta,0.8533213005713306
904,Gbeta,0.6717646957809822
904,F2018,0.8603336993478186
905,AUC,0.9881833594416132
905,Fmax,0.8957339254499929
905,Fbeta,0.8533369768635117
905,Gbeta,0.6718477201006464
905,F2018,0.8603411980402075
906,AUC,0.9881985192831026
906,Fmax,0.8957619295840714
906,Fbeta,0.8533726269958619
906,Gbeta,0.6719429465002132
906,F2018,0.8603516068487136
907,AUC,0.9882142689639377
907,Fmax,0.8958349456988167
907,Fbeta,0.853392065601855
907,Gbeta,0.672047649348626
907,F2018,0.860447457796604
908,AUC,0.9882143390238232
908,Fmax,0.8958756262089106
908,Fbeta,0.8535338323364121
908,Gbeta,0.6722436939077298
908,F2018,0.8605460965027222
909,AUC,0.9882185700100355
909,Fmax,0.8958863227896522
909,Fbeta,0.8536921257056755
909,Gbeta,0.6723251961664025
909,F2018,0.8605562028539926
910,AUC,0.9882204555094457
910,Fmax,0.8959446499520483
910,Fbeta,0.8537540045902616
910,Gbeta,0.6725717697796001
910,F2018,0.8605574162752957
911,AUC,0.9882328804618231
911,Fmax,0.8959537617871831
911,Fbeta,0.8538458367970853
911,Gbeta,0.672968180339485
911,F2018,0.8606054050414919
912,AUC,0.988234331064307
912,Fmax,0.8959718713607094
912,Fbeta,0.8538899736831335
912,Gbeta,0.672974656451395
912,F2018,0.860605460370669
913,AUC,0.9882422841280474
913,Fmax,0.8959846194279166
913,Fbeta,0.8539497541281066
913,Gbeta,0.6730777034113744
913,F2018,0.8606365271716379
914,AUC,0.988272833143951
914,Fmax,0.8960411092191681
914,Fbeta,0.8539818296072759
914,Gbeta,0.6734692354365833
914,F2018,0.8606938602583291
915,AUC,0.9882892462061508
915,Fmax,0.8961679268666406
915,Fbeta,0.8540444659259016
915,Gbeta,0.6735047404761135
915,F2018,0.8606976832346068
916,AUC,0.9882938516013058
916,Fmax,0.8962558412573775
916,Fbeta,0.8541550940385547
916,Gbeta,0.6737209388179749
916,F2018,0.8607405531221883
917,AUC,0.988295412186099
917,Fmax,0.8962983441927924
917,Fbeta,0.8542312815712552
917,Gbeta,0.6737512136023188
917,F2018,0.8608042865674167
918,AUC,0.9882973410180487
918,Fmax,0.8963484080364039
918,Fbeta,0.8542503104555494
918,Gbeta,0.6737632661816283
918,F2018,0.8608491740992386
919,AUC,0.9883132276898832
919,Fmax,0.8964682865329877
919,Fbeta,0.8542903760430792
919,Gbeta,0.6738522621040922
919,F2018,0.8609352195435258
920,AUC,0.9883153637782082
920,Fmax,0.8966432987335626
920,Fbeta,0.8543276921214283
920,Gbeta,0.6739205623831239
920,F2018,0.8609489162054269
921,AUC,0.9883159142180318
921,Fmax,0.8967087536200273
921,Fbeta,0.854371152683186
921,Gbeta,0.6740143250728402
921,F2018,0.8610016421361839
922,AUC,0.9883176011077993
922,Fmax,0.8967404714485283
922,Fbeta,0.8545062763444039
922,Gbeta,0.6740199150448705
922,F2018,0.8610585119180177
923,AUC,0.9883281679992952
923,Fmax,0.8967632090246318
923,Fbeta,0.8545297344183029
923,Gbeta,0.6741395241757383
923,F2018,0.8610869643136717
924,AUC,0.9883330495411278
924,Fmax,0.896995918850679
924,Fbeta,0.854652279518644
924,Gbeta,0.6742116831564697
924,F2018,0.861089811533678
925,AUC,0.9883351174819113
925,Fmax,0.897032950907361
925,Fbeta,0.8548132804221004
925,Gbeta,0.674423941644627
925,F2018,0.8612010410026979
926,AUC,0.9883397306777626
926,Fmax,0.8971126700303783
926,Fbeta,0.8548680643783345
926,Gbeta,0.6745733375170015
926,F2018,0.8612693655472282
927,AUC,0.9883614827270703
927,Fmax,0.8971454555688205
927,Fbeta,0.8549080715821421
927,Gbeta,0.6746030247553818
927,F2018,0.8613026304595145
928,AUC,0.98838579372117
928,Fmax,0.8971956171101664
928,Fbeta,0.8549959701714231
928,Gbeta,0.6747128144373405
928,F2018,0.8613076734221283
929,AUC,0.9884253972160548
929,Fmax,0.8973516945921033
929,Fbeta,0.8551545058060459
929,Gbeta,0.6749098571392316
929,F2018,0.8616089499257156
930,AUC,0.9884479580594775
930,Fmax,0.8973741281851307
930,Fbeta,0.8552415152325998
930,Gbeta,0.6749902585882783
930,F2018,0.861688940338392
931,AUC,0.9884565589683447
931,Fmax,0.8973772722258494
931,Fbeta,0.8553098768216628
931,Gbeta,0.6751454116780213
931,F2018,0.8617812214324174
932,AUC,0.9884691565368005
932,Fmax,0.8974101642543727
932,Fbeta,0.8555425759368516
932,Gbeta,0.6751745121681428
932,F2018,0.8618366408026985
933,AUC,0.9884827797293791
933,Fmax,0.8974237602971977
933,Fbeta,0.8555479016949684
933,Gbeta,0.675342452901134
933,F2018,0.861941917795619
934,AUC,0.9884838434193833
934,Fmax,0.8974560578493175
934,Fbeta,0.8556254163624811
934,Gbeta,0.6753707009779771
934,F2018,0.8620078317735587
935,AUC,0.9884950597774373
935,Fmax,0.8975160274414868
935,Fbeta,0.8557289969742119
935,Gbeta,0.6753992957849474
935,F2018,0.8620537668113021
936,AUC,0.9885282147662147
936,Fmax,0.8975671849307676
936,Fbeta,0.8559200855738758
936,Gbeta,0.6754331337799269
936,F2018,0.8620757455748698
937,AUC,0.9885652931142652
937,Fmax,0.8976502198603136
937,Fbeta,0.856007768321976
937,Gbeta,0.6754675370636476
937,F2018,0.8620902291295393
938,AUC,0.9885665110646225
938,Fmax,0.8976707312658222
938,Fbeta,0.8560132841399272
938,Gbeta,0.6755172479902267
938,F2018,0.8622607020705363
939,AUC,0.9885668980703541
939,Fmax,0.8977465839362386
939,Fbeta,0.8560365540994626
939,Gbeta,0.6755203319968517
939,F2018,0.862296910950784
940,AUC,0.9885783918935018
940,Fmax,0.8977948842322095
940,Fbeta,0.8560779730977977
940,Gbeta,0.6756480710369372
940,F2018,0.8623134971564812
941,AUC,0.9885959579851541
941,Fmax,0.8979034351154667
941,Fbeta,0.8561209020283447
941,Gbeta,0.6757623995845623
941,F2018,0.862346283848787
942,AUC,0.9885960752884958
942,Fmax,0.8980140434223702
942,Fbeta,0.8561474622203489
942,Gbeta,0.6758298917774979
942,F2018,0.8624184233168214
943,AUC,0.9886053943764772
943,Fmax,0.8980356790631863
943,Fbeta,0.8561781008205357
943,Gbeta,0.6758617310245524
943,F2018,0.8624397940997566
944,AUC,0.9886110207322805
944,Fmax,0.8981947093200582
944,Fbeta,0.8562400614387985
944,Gbeta,0.6758724172338058
944,F2018,0.862484527640182
945,AUC,0.9886170408933266
945,Fmax,0.8982330379697758
945,Fbeta,0.8563353117513649
945,Gbeta,0.6760732447883931
945,F2018,0.8624991229810646
946,AUC,0.9886192055867797
946,Fmax,0.8983135286864008
946,Fbeta,0.8565156097710476
946,Gbeta,0.6760888365349009
946,F2018,0.8625728238976625
947,AUC,0.9886211163111744
947,Fmax,0.8984069753927622
947,Fbeta,0.8567665779387288
947,Gbeta,0.6763347782629816
947,F2018,0.8628426485446536
948,AUC,0.9886286352198392
948,Fmax,0.8984493169278482
948,Fbeta,0.8568285295115188
948,Gbeta,0.6764223960710666
948,F2018,0.8629828175725494
949,AUC,0.9886289504389938
949,Fmax,0.8984720315572502
949,Fbeta,0.856982273066051
949,Gbeta,0.6766830718746958
949,F2018,0.8631212484366821
950,AUC,0.9886640679786116
950,Fmax,0.89851111956137
950,Fbeta,0.8572323774893298
950,Gbeta,0.6771052231787205
950,F2018,0.8631888536989458
951,AUC,0.9886738916035605
951,Fmax,0.898548720624006
951,Fbeta,0.8572543456168256
951,Gbeta,0.6772168022979063
951,F2018,0.8632037671220227
952,AUC,0.9886815925756711
952,Fmax,0.8985551568976069
952,Fbeta,0.8572608482235436
952,Gbeta,0.6773857771231042
952,F2018,0.8632179091611739
953,AUC,0.9886847372856369
953,Fmax,0.8985880660936849
953,Fbeta,0.8575270448362318
953,Gbeta,0.6777348203236111
953,F2018,0.8632521639744923
954,AUC,0.9886994839447216
954,Fmax,0.8986681442827512
954,Fbeta,0.8575271501828463
954,Gbeta,0.6777523585995894
954,F2018,0.863363098334124
955,AUC,0.9887054263931389
955,Fmax,0.8986961857828951
955,Fbeta,0.85757921007603
955,Gbeta,0.6778789400224624
955,F2018,0.8633787874505487
956,AUC,0.9887224546520297
956,Fmax,0.8987131739126464
956,Fbeta,0.8576392976526453
956,Gbeta,0.677920995995584
956,F2018,0.8633880982314863
957,AUC,0.9887477109223752
957,Fmax,0.898716070689729
957,Fbeta,0.857714055688494
957,Gbeta,0.677941901021937
957,F2018,0.8635052145541509
958,AUC,0.9887490972884049
958,Fmax,0.8987696524507345
958,Fbeta,0.8577185997697528
958,Gbeta,0.6781144428757298
958,F2018,0.8636481852101768
959,AUC,0.988768572232984
959,Fmax,0.898966636258954
959,Fbeta,0.8578071103768914
959,Gbeta,0.6783651501409744
959,F2018,0.8636802115819859
960,AUC,0.9888175517509311
960,Fmax,0.8989778394845784
960,Fbeta,0.8579743044555941
960,Gbeta,0.6783726576619702
960,F2018,0.8637039941799182
961,AUC,0.9888290488931213
961,Fmax,0.8991391955622423
961,Fbeta,0.8579859004757611
961,Gbeta,0.6786723550841921
961,F2018,0.8638596825122082
962,AUC,0.9888461303524525
962,Fmax,0.8992432371661111
962,Fbeta,0.8580355406225405
962,Gbeta,0.6788569989240963
962,F2018,0.8638956802925059
963,AUC,0.9888667260414807
963,Fmax,0.8992758658530391
963,Fbeta,0.858044679754845
963,Gbeta,0.6789157662097935
963,F2018,0.8641146809701081
964,AUC,0.9888857957611479
964,Fmax,0.8994076872034278
964,Fbeta,0.8581283358823965
964,Gbeta,0.6791774179888015
964,F2018,0.864115371360735
965,AUC,0.9889235427728642
965,Fmax,0.8995040912175833
965,Fbeta,0.8582174745598358
965,Gbeta,0.6796810930756607
965,F2018,0.8641800283819909
966,AUC,0.9889367585040247
966,Fmax,0.8995064795655358
966,Fbeta,0.8583067477966497
966,Gbeta,0.6797143304034059
966,F2018,0.8641985672619491
967,AUC,0.988946405536018
967,Fmax,0.8995553698961292
967,Fbeta,0.8585673470472706
967,Gbeta,0.6797147899417469
967,F2018,0.864301285763164
968,AUC,0.9889481203255672
968,Fmax,0.8995629421349188
968,Fbeta,0.8586479483523998
968,Gbeta,0.6800368045735955
968,F2018,0.8644308416850812
969,AUC,0.9889603347606243
969,Fmax,0.8998997405169525
969,Fbeta,0.8594583185953666
969,Gbeta,0.6804111137829487
969,F2018,0.8644331278228563
970,AUC,0.9889780723712454
970,Fmax,0.899983729943375
970,Fbeta,0.8596200486043049
970,Gbeta,0.680537472085545
970,F2018,0.864456990710497
971,AUC,0.9889957829940026
971,Fmax,0.9001755698158266
971,Fbeta,0.8597086889122048
971,Gbeta,0.6807480191879347
971,F2018,0.864530715499941
972,AUC,0.9890750480855031
972,Fmax,0.9001800746437967
972,Fbeta,0.859935447445284
972,Gbeta,0.6815572361782762
972,F2018,0.8645731872429666
973,AUC,0.9890820611333354
973,Fmax,0.9002507794108979
973,Fbeta,0.8599920128489348
973,Gbeta,0.6816549645180294
973,F2018,0.8646008739680691
974,AUC,0.9890934027012439
974,Fmax,0.9002615054817175
974,Fbeta,0.8600022634202003
974,Gbeta,0.6817735494598972
974,F2018,0.864741271479707
975,AUC,0.9891158216176559
975,Fmax,0.9002784316982326
975,Fbeta,0.8602968881475779
975,Gbeta,0.6820877989036528
975,F2018,0.8647758177052116
976,AUC,0.9891361141016877
976,Fmax,0.9003849030054127
976,Fbeta,0.8602996964417571
976,Gbeta,0.6825415015295696
976,F2018,0.8649579104922388
977,AUC,0.9891639687877871
977,Fmax,0.9004231183972375
977,Fbeta,0.8606294068381171
977,Gbeta,0.6831655427595896
977,F2018,0.8649803650705555
978,AUC,0.9892259491100945
978,Fmax,0.9004508620485899
978,Fbeta,0.8610491560177772
978,Gbeta,0.683223503338235
978,F2018,0.8650146514475774
979,AUC,0.9892277011741559
979,Fmax,0.9005109578541358
979,Fbeta,0.861176927823053
979,Gbeta,0.6834694824316369
979,F2018,0.8651466465092379
980,AUC,0.9893487749830219
980,Fmax,0.9005981381459522
980,Fbeta,0.861217254636703
980,Gbeta,0.6838621102973345
980,F2018,0.8652948228619006
981,AUC,0.989434041811423
981,Fmax,0.9009036177912549
981,Fbeta,0.8614212487152294
981,Gbeta,0.6844068184565607
981,F2018,0.8654269618904835
982,AUC,0.989499392892939
982,Fmax,0.9009928042837694
982,Fbeta,0.8619870418259099
982,Gbeta,0.6844130987495066
982,F2018,0.8655802074435778
983,AUC,0.9895257882508712
983,Fmax,0.90099836219831
983,Fbeta,0.8621023742958687
983,Gbeta,0.685053644237542
983,F2018,0.865778533932843
984,AUC,0.9895826368871536
984,Fmax,0.9014652608198743
984,Fbeta,0.8623547327698305
984,Gbeta,0.6866188279835286
984,F2018,0.8659204717940289
985,AUC,0.9896802836231323
985,Fmax,0.9017520884877195
985,Fbeta,0.8624057991583141
985,Gbeta,0.6872476208927023
985,F2018,0.8664241337204325
986,AUC,0.9896888107777564
986,Fmax,0.901839173616138
986,Fbeta,0.8625352738104298
986,Gbeta,0.6890491704691365
986,F2018,0.8664322011269054
987,AUC,0.9897157223696943
987,Fmax,0.9018443409659989
987,Fbeta,0.862936749824645
987,Gbeta,0.690166011380785
987,F2018,0.8668589328690904
988,AUC,0.9897799904293851
988,Fmax,0.9021224436020057
988,Fbeta,0.8630807402343724
988,Gbeta,0.6909521803081945
988,F2018,0.8672833875430709
989,AUC,0.9898743568596249
989,Fmax,0.9024476693936989
989,Fbeta,0.8636382056180665
989,Gbeta,0.6914136662769647
989,F2018,0.867633052566793
990,AUC,0.9898982328530408
990,Fmax,0.9024561313121614
990,Fbeta,0.8647863984241162
990,Gbeta,0.6919546755868119
990,F2018,0.8679590070813225
991,AUC,0.9899092069560436
991,Fmax,0.9029820211242611
991,Fbeta,0.865162376001266
991,Gbeta,0.6922417605845687
991,F2018,0.8679911993940451
992,AUC,0.9899544614252374
992,Fmax,0.903082121256035
992,Fbeta,0.8652821275871416
992,Gbeta,0.69355919892674
992,F2018,0.8685559936657709
993,AUC,0.9899568997851302
993,Fmax,0.9037093706850855
993,Fbeta,0.8654301025926485
993,Gbeta,0.6938880564976709
993,F2018,0.8698012213551412
994,AUC,0.9901571250560386
994,Fmax,0.9039436754941023
994,Fbeta,0.8702179015813098
994,Gbeta,0.6945865953281105
994,F2018,0.8701828730385115
995,AUC,0.9901888776397845
995,Fmax,0.904748644576508
995,Fbeta,0.8709322778666999
995,Gbeta,0.6974074691306112
995,F2018,0.8706314203436096
996,AUC,0.990326186221057
996,Fmax,0.9049582351759742
996,Fbeta,0.8712969529620062
996,Gbeta,0.6986532971525757
996,F2018,0.8710914162153751
997,AUC,0.9908966647672732
997,Fmax,0.905547468456744
997,Fbeta,0.8713364445027011
997,Gbeta,0.6993109521171121
997,F2018,0.8731383310184496
998,AUC,0.9911162076915319
998,Fmax,0.9058615401841134
998,Fbeta,0.8722469052316932
998,Gbeta,0.7009977775036478
998,F2018,0.8738672247848585
999,AUC,0.991157739392873
999,Fmax,0.9112186693075562
999,Fbeta,0.8769686871339355
999,Gbeta,0.7029800621149901
999,F2018,0.8765728489438858
